;text;tags
415;Your MRP 61 for Jio Number 6280368198 has expired on 22-Mar-22 06:15 Hrs. To recharge, click https://www.jio.com/dl/data_voucher  Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.;['alert','transactional']
416;HDFC Bank: You have successfully registered for UPI payment on Google Pay. If not you, please report immediately to your bank. Do not share your card details/OTP/ATM PIN with anyone.;['alert','transactional']
417;Speak as if you are there. Airdopes 411 ANC is packed with ENx Tech & ANC. Coming Soon @ just Rs.1999. Get notified https://bit.ly/34VShyq  Team boAt;['promotional']
418;<#> OTP for YONO transaction in SBI is 721783. Do not share it with anyone by any means. This is confidential and to be used by you only. mMW8GBrsvJF;['otp']
419;I'll call you right back.;['personal']
420;Dear Customer, another user has used Your mobile device but with a different mobile number for YONO SBI registration. In case of any query, please visit branch.;['alert']
421;Hurry! Recharge Jio no.6280368198 on PhonePe & get rewards upto Rs.500 each on first 4 recharges for self & family. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://phon.pe/jion1;['alert','transactional']
422;Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team;['transactional']
423;<#> Your WhatsApp Business account is being registered on a new device, Do not share this code with anyone, Your WhatsApp Business code: 553-569 rJbA/XP1K+V;['otp']
424;657188 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED;['otp']
425;Dear Student, stand a chance to get a complimentary Crash Course for JEE Main May Session. Register for Aakash BYJU'S JEE Main Mock Test at byju.me/Reg-JEE;['promotional']
426;026178 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED;['otp']
427;Your plan for Jio number 6280368198 is expiring tomorrow. Recharge IMMEDIATELY to enjoy continued services.;['promotional']
428;DO NOT SHARE: Your Google Pay OTP is 659382. Message ID: f6f01vO3FNp;['otp']
429;The clock is ticking! Get Rockerz 255 Neo & enjoy BEAST Mode & ASAP Charge. Bring it home @ Rs.999 Hurry Now: https://bit.ly/37MgUPl, Team boAt;['promotional']
430;And plz don't txt me ;['personal']
431;I didn't know you ;['personal']
432;And what's your name ;['personal']
433;Where did you see me ;['personal']
434;Who r u;['personal']
435;Sry,  Who are you;['personal']
436; you for being an active user of the MyJio App. In order to enable us to provide you with the best digital experience, please share your feedback on MyJio app by clicking www.jio.com/r/IchgU7k4F . Thank you, Team Jio;['promotional']
437;Hurry! Recharge Jio no.6280368198 on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family. Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://paytm.me/1x-a0Ed;['alert','transactional']
438;Dear User, Welcome to Indian Bank Mobile Banking!! Login to your IndOASIS application to explore the wide range of facilities and enjoy our exclusive benefits-Indian Bank.;['transactional']
439;Your A/c XXX1824658 is debited by Rs. 0 Bal after Debit Rs. 371.40 CR MIN BAL NOT MAINTAINED.PL MAINTAIN. CR as on:20/03/2022 11:39 -IndianBank;['transactional']
440;Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team;['alert','transactional']
441;For any assistance on Vi, reach us via: 1)Vi App: bit.ly/GetVIApp4 2)WhatsApp: https://wa.me/message/VNHV5CJXSY6WD1 & say Hi 3)Vi website: www.myvi.in 4)Dial 199. If not happy with our resolution, you can contact appellate at 198.;['promotional']
442;You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.;['transactional']
443;Dear sanju. You have successfully registered your PhonePe account on this device.;['alert']
444;24160 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. XC1xEZ+TDtj;['otp']
445;https://amazon.in/a/c/r/gzilIO7UcI34CfCmjm5EAt10Y  Amazon: Sign-in attempt from CH, IN. Tap link to respond;['promotional']
446;<#> Use OTP 535538 to login to your account on Flash. Message ID: 8G9OmZpYn7N;['otp']
447;Late EMI payments can lead to your credit score getting affected. You'll also need to pay extra charges. Don't wait, pay your Money View EMI now!;['alert','transactional']
448;Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 09-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange;['alert','transactional']
449;Dear SBI Customer, Rs.3000 withdrawn at HDF ATM P3DCCH33 from A/cX2977 on 25Oct21 Transaction Number 129813016307. Available Balance Rs.71. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Download YONO SBI. Use SBI ATMs.;['alert','transactional']
450;Short on cash? Apply with Upwards for Rs 300000 lakh - Min documentation and quick approval at lowest interest rate https://upwrds.in/231wl9ybQdb;['promotional','transactional']
451;Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 02-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange;['alert','transactional']
452;You only need a mobile phone and you can easily earn {1000-10000} Rs per day. Please click the whats-app link to contact us: wa.me/919198875638;['promotional']
453;Do you want to earn 3000 rupees a day? Register now and get 2000Rs cash advance and start making money, click the link to download: wa.me/919831126182;['promotional']
454;Bigger Savings assured with 10,000+ offers on Cards + Loans + EasyEMI. What's more? Up to 10X Reward Points / 5% CashBack via SmartBuy on Flipkart and Amazon. Keep your Aadhaar card handy & open your HDFC Bank Savings A/C right now: hdfcbk.io/a/aggER9e;['promotional']
455;Dear 7973XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C;['promotional']
456;KAPSONS  is hiring for the jobs for salary upto  Rs. 25000 . Be the first to apply!  https://l.apna.co/x7hf7QJWTcb;['promotional']
457;Rs. 25,250, Rs. 25,250 , Rs. 25,250! Claim your reward money now on 1st add cash. https://bit.ly/2S4ZGoy;['promotional']
458;Congrats! Check instant credit eligibility upto Rs 30000/- with PAN Number No paperwork! 100% secure credit with Kissht Click: lnkt.in/u/x0JrvcIVT;['promotional']
459;Dear Customer, We recommend a new lender for you. Please apply on Fairmoney. Get Upto Rs. 50000 Loan Amount. Start Now tltx.in/bAPly -CreditHaat;['promotional']
460;Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click http://nc7.in/jYwubw here PSB;['promotional','transactional']
461;19695 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone.;['otp']
462;Dear Customer, +918708754713 is now available to take calls.;['alert']
463;Rs100.0 debited@SBI UPI frm A/cX2977 on 22Oct21 RefNo 129535840206. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI;['alert','transactional']
464;5PAISA CAPITAL at EOD 04/09/2021 reported your Fund bal Rs 0.000 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE;['alert','transactional']
465;Get personal loan starting as upto Rs 2.5 lakh. Disbursal in just 48 hrs. Low EMI. Paperless process. Apply now https://upwrds.in/231wl9ybQdb .;['promotional']
466;Hi! You are Pre-Qualified for a loan of Rs 5 Lacs from IIFL. Interest rates from 9.99%. T&C apply. Visit: http://bit.ly/2WlveJ2;['promotional']
467;Don't Miss Out the Karva Chauth Special Offers on Amartex! Best deals on Grocery & Household Items. Click here: https://bit.ly/amartexfamilymartapp T&C* Apply;['promotional']
468;Company name - Pidge, Office address : SCO 192/195, 1st floor, sector 16 ,Panchkula, Cont - 7986344874, Mrng - 10.00 Clock, Interview on 23 date;['alert']
469;Dear sir, we are hiring a team, you can work from home, daily salary: 8000 rupees, Accept Jobs on whats: wa.me/919957460204 SRNSHA;['promotional']
470;You got 30% OFF + Rs.50 instant cash to win an XUV 700 + Rs.10 Lakh in the Rs.75 Lakh MEGA League for IND vs PAK on Howzat. Join before the offer expires: weurl.co/ciTlAg;['promotional']
471;Time to invest in Bitcoin! Choose the trusted CoinDCX GO app! Free Bitcoin worth Rs.100. Use code: SPIN100 Download Now: b6g.in/s/Pga0iqTXEI;['promotional']
472;Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click rml.lu/2fbZSV here PSB;['promotional']
473;Congrats! Check instant credit eligibility upto Rs 30000/- with PAN Number No paperwork! 100% secure credit with Kissht Click: lnkt.in/u/R0mWLE6N8;['promotional']
474;Dear I am an project manager, we are hiring a team, you can work from home, daily salary: 900, Accept Jobs on whatsapp wa.me/+918697182538 THANKS SANKALP;['promotional']
475;Congrats! Check instant eligibility for up to Rs 300000 lakhs loan. Repay in easy EMIs. Min Docs required. Apply here https://upwrds.in/231wl9ybQdb Upwards;['promotional']
476;Need Immediate Financial Help Upto Rs 300000 Lakh? Apply for credit from Upwards. Click here https://upwrds.in/231wl9ybQdb;['promotional']
477;Unlock free Rs. 20 cashback on mobile recharge daily by accepting payments from Amazon customers. Valid till 19th Oct.TnC Apply. Click: https://amz.run/4xut (GIGIND);['promotional']
478;Dear parents ,(KISHORE)Part/Full-time Associates,I'm looking for an agent. Daily salary: 3000-15000 rupees contact: wa.me/919910392280;['promotional']
479;Dear 79730457XX, Diwali Finale2 on Junglee Rummy! First Prize: 10Lacs Win Now - http://1kx.in/rUWkrb;['promotional']
480;OnGrid verifier will visit for address verification for PharmEasy - Swifto - Delhi. Don't give money or send photos. Mail to feedback@ongrid.in for complaints.;['alert']
481;Unlock free Rs. 20 cashback on mobile recharge daily by accepting payments from Amazon customers. Valid till 19th Oct.TnC Apply. Click: https://amz.run/4xut (GIGIND);['promotional']
482;You are eligible for 1Cr Term Life Cover. Telemedical available. Also get online discount of upto 10%*. Click here rml.lu/Vyf1DV PSB;['promotional']
483;Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click https://infn.in/hSu8P here PSB;['promotional']
484;Dear DEVWART, we understand that the current situation of COVID19 continues. Please maintain sufficient balance in bank a/c to pay EMI of Rs 2031. for your Home Credit Loan 4003226505. For any help, use Mobile app bit.ly/2GOaDjx Stay Home, Stay Safe!;['alert','transactional']
485;Ranjit Dhanas:+919876948959;['personal']
486;Cancelled: Sorry, Craft World Back Cover... with order ID OD123018001201021000 has been cancelled as it could not be delivered even after multiple attempts. Please check your email for more details.;['promotional']
487;Ecom Express Executive 08046809000 PIN 95734 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 669228;['alert','transactional']
488;Want funds up to Rs 300000 Lakhs as soon as tomorrow ? Apply for a personal loan with Upwards ! https://upwrds.in/231wl9ybQdb;['alert','transactional']
489;Don't run out by month-end expenses. Apply for a loan of Rs 300000 lakh at Upwards for a 24-48 hour disbursal https://upwrds.in/231wl9ybQdb .;['alert','transactional']
490;Dlocal is requesting payment of Rs.79. Pay from your Bank Account linked on Paytm App now http://m.p-y.tm/UPIpas :PPBL;['alert','transactional']
491;86427 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. , Team PhonePe;['otp']
492;Dear DEVWART, EMI of Rs 1841. for your Home Credit Loan 4104901255 is due on 17-10-21. Please maintain sufficient balance in your bank account to be eligible for future offers. You can chat with us at 1kx.in/rDoIBc;['alert','transactional']
493;Dear customer, transaction number 128504367547 for Rs16.00 by SBI Debit Card X6613 at 00218923 on 12Oct21 at 10:16:41. If not done forward this SMS to 9223008333 or call 18001111109/9449112211 to block card;['alert','transactional']
494;DO NOT share OTP with anyone. OTP for linking your Paytm account to Coda Payme.. is 940966 Not You? Report https://ap.p-y.tm/5k8u1M;['otp','transactional']
495;670716 is your OTP to access DigiLocker. OTP is confidential and valid for 10 minutes. For security reasons, DO NOT share this OTP with anyone.;['otp']
496;Bank transfer of Rs 175.00 to your a/c **2977, initiated on 12 OCT has been credited, with ref PYTM212854633171.Visit pytm.biz/Settlement. :Paytm;['alert','transactional']
497;Settlement of Rs 175.00, processed by Paytm on 12 OCT, is pending at your STATE BANK OF INDIA. Your money is safe and will settle in 3-5 business days.;['alert','transactional']
498;Rs.25.00 deducted from your settlement amount for SMS charges. Details: pytm.biz/PassbookList. Disable SMS & Avail free app alerts here https://b.paytm.me/ns;['promotional']
499;Pre-Approved offer of Rs. 300000 lakhs from Upwards. Disbursal in 24-48 hours. Minimum Docs. Click now https://upwrds.in/231wl9ybQdb;['promotional']
500;Count#1: Rs 200 paid by 87XXXX4713 at 7:57 PM. It will settle to your bank by 7 am tomorrow or you can transfer now.Visit b.paytm.me :Paytm;['alert','transactional']
501;Dear Customer, INR 3,980.00 credited to your A/c No XX2977 on 11/10/2021 through NEFT with UTR 25205376131DC by SWIFTO UNIT OF API H, INFO: DelHybridSep21-SBI;['alert','transactional']
502;Undelivered: Your Flipkart order with tracking id 8694021098 could not be delivered today. Click here to give feedback: http://fkrt.it/qCbr0SNNNN;['alert','transactional']
503;Good news! Your Rs. 20,000 loan has been approved! Download the app and get your amount in 5 minutes! https://bit.ly/buddyLoan;['promotional']
504;Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click rml.lu/nL0MRV here PSB;['promotional']
505;Dear 79730457XX, 5500 Bonus Grand Rummy on Junglee Rummy! Prize Pool: 3Crore Entry Fees - Win Now - http://1kx.in/jQHHW4;['promotional']
506;Your A/C XXXXX872977 Credited INR 26,000.00 on 10/10/21 -Deposit of Cash at S5NK050949622 CDM. Avl Bal INR 33,786.35-SBI;['alert','transactional']
507;Ab paise milenge INSTANTLY! Click https://bit.ly/3y1V16g to get money up to Rs 300000 lakhs in 24 hrs. Repay in easy EMIs. Min Docs required. Upwards;['promotional','transactional']
508;"""300,000Rs Congrats on your loan application has been approved, please click the link to confirm the loan.https://www.upaloan.com GSB""";['promotional','transactional']
509;EXTRA 100 Offer- Ends tomorrow! Use code WCC4 & get upto Rs.100 MORE. Avail free pick up at home & sell your phone now: cshfi.in/UhRGg2 Team Cashify;['promotional']
510;Ecom Express Executive 08046809000 PIN 95362 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 652656;['alert','transactional']
511;Recharge of Rs. 11.0 is successful for your Jio number 7973045759.;['alert','transactional']
512;We are urgently recruiting for part-time jobs, you can earn 3000-7000K Fee Per day, add Whtsp: wa.me/447751177320 -STPL;['promotional']
513;7073 is your Pidge login OTP. Welcome to your on-demand, secure delivery & courier service.;['otp']
514;"""00,000Rs. Congrats on your loan application has been approved, please click the link to confirm the loan. https://www.upasloan.com -STP""";['alert','transactional']
515;Avail up to Rs. 25,000 Credit Money directly to your Bank within Mins. Repay in easy EMIs. Min Docs Required. Apply Now: n5e.in/s/zpw0if95ok;['alert','transactional']
516;Get Personal Loan in just 5 mins, no paperwork needed. It is secure, quick and hassle-free. Loan limit: upto Rs. 50,000/-. Apply now http://qz6.in/eHYrjH nc;['alert','transactional']
517;Dear customer, transaction number 128012778018 for Rs16.00 by SBI Debit Card X6613 at 00218923 on 07Oct21 at 18:22:30. If not done forward this SMS to 9223008333 or call 18001111109/9449112211 to block card;['alert','transactional']
518;Dear Customer, We recommend a new lender for you. Please apply on Fairmoney. Get Upto Rs. 50000 Loan Amount. Start Now tltx.in/37mW -CreditHaat;['alert','transactional']
519;Dear Your SMS verification code is:6579 INY;['otp']
520;To start using Jio data services, please configure APN by going to Settings -> Cellular Networks -> Access Point -> Click on Reset Default Thank you, Team Jio;['promotional']
521;Get personal loan starting as upto Rs 2.5 lakh. Disbursal in just 48 hrs. Low EMI. Paperless process. Apply now https://upwrds.in/231wl9ybQdb .;['alert','transactional']
522;Update: Your Upwards Personal Loan offer of Rs. 2.5 lakh is valid for 3 days. Click https://upwrds.in/231wl9ybQdb .;['alert','transactional']
523;If your salary is above 25000/mo, we have good news for you. Get Personal loan upto Rs.20 lakh starting @ 10.25%. Click http://nc7.in/jMc5sT here PSB;['alert','transactional']
524;"""[Mi Credit] Thank you for applying with us. Your loan application status has been processed, kindly visit Mi Credit App to check your loan status.""";['alert','transactional']
525;Dear Customer, kindly submit your bank statement again as our systems could not read the one you shared. You can also share it by manually by uploading last 3 months' original PDF or via Net Banking. bit.ly/2msPUJw;['alert','transactional']
526;Dear Customer, OTP to login to SBI Internet banking(Personal) is 80449155. Do not share with anyone. -SBI;['otp','transactional']
527;EXTRA 100 Offer- Ends tomorrow! Use code WSCU100 & get upto Rs.100 MORE. Avail free pick up at home & sell your phone now: cshfi.in/Oh1Wru  Team Cashify;['promotional','otp']
528;Dear Customer, OTP to reset your State Bank Internet Banking Login Password is 51423692. Do not share with anyone. -SBI;['alert','transactional']
529;Dear Customer, ALERT:You have made 2 invalid login attempts for userid DeXXXXXt1996 on 05/10/2021 17:04 PM IST. Login access will be locked for day after 1 more attempt -SBI;['alert','transactional']
530;"""[Mi Credit] Dear customer, great news for you! Borrow up to Rs.2,00,000 without paperwork. Open Mi Credit app to get the money now!""";['alert','transactional']
531;"""[Mi Credit] You are one step away from getting the loan offer. Please share latest 3 month's bank statement on the app to complete your application process.""";['alert','transactional']
532;Now get 4% extra resale value for your used phone upto Rs.100 on Cashify.And get upto 6% more on vouchers. Sell it now: cshfi.in/OhMrE2 Use coupon code CSH4;['promotional']
533;Late payments can cause a drop in your credit score & extra charges. Please maintain sufficient funds & ensure timely payment of your Money View EMI.;['alert','transactional']
534;Shipped: Your Craft World Back Cover... has been shipped. It will be delivered by Thursday, Oct 14, 2021. Manage http://fkrt.it/g1uECbuuuN;['alert','transactional']
535;Dear Mr./Ms.(Certified) FIipkrat urgently recruits Part/Full-time. Maximum daily salary about 10000Rs. Accept Jobs on whatsapp. Click: wa.me/447859288269 INY;['promotional']
536;"""[Mi Credit] You are one step away from getting the loan offer. Please share latest 3 month's bank statement on the app to complete your application process.""";['promotional','transactional']
537;The price for your  OPPO A5 (4 GB/64 GB)  has never been higher! Sell it on Cashify before it drops: cshfi.in/Mh8zc9;['otp']
538;546959 is your Flipkart code and is valid for 10 minutes. Do not share the OTP with anyone. @www.flipkart.com #546959;['otp']
539;Dear Customer,EMI of Rs. 5049 for Ummeed Housing Finance Loan no - LXCHD02917-180001012 is due on 04-Oct-21. Request you to clear it on due date.;['alert','transactional']
540;Recharge of Rs. 21.0 is successful for your Jio number 7973045759. Entitlement: Benefits: Unlimited Data (2GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity Transaction ID: 7748378560 To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=7748378560 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.;['alert']
541;Hi Mr./Ms.(Certified) FIipkrat urgently recruits Part-job/Full-job. Maximum daily salary about 10000Rs. Accept Job on whatsapp: wa.me/917352151321 IYR;['promotional']
542;Late payments can cause a drop in your credit score & extra charges. Please maintain sufficient funds & ensure timely payment of your Money View EMI.;['alert','transactional']
543;Dear Customer, Get loan approval in 5 minutes. End to End online process only 3 documents required.Apply Now - tltx.in/0OjF Team Credithaat.;['alert','transactional']
544;Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click s.gi9.in/rNNZk here PSB;['alert','transactional']
545;You have got Rs.50 instant cash and 100% off on the Rs.20 Lakh League for Bangalore vs Punjab on Howzat. Join the match by 3:30 PM today: weurl.co/KhkBe7;['promotional']
546;Dear DEVWART, Congratulation, Your loan of Rs.4170 is successfully disbursed to SBIN, 00000055146872977, https://tbal.io/OH?loanId=6511792, True Credits;['alert','transactional']
547;Dear Customer, Your a/c no. XXXXXXXX2977 is credited by Rs.1.00 on 03-10-21 by a/c linked to mobile 6XXXXXX977-Cashfree Private Li (IMPS Ref no 127611921863).If not done by you, call 1800111109. -SBI;['alert','transactional']
548;CASHBN: 4643 is your OTP valid for 1 minute. Never reveal it to anyone and never transfer money to any personal account!;['otp','transactional']
549;Dear Consumer, The password to your Experian CIR with txn Id- 250179476 is : 1633241299910 The report has been emailed to: care@availfinance.in;['alert']
550;<#> Your Avail code is: 464113 IYHtFmTXYmb;['otp']
551;GENTLE REMINDER! Dear DEVWART, EMI of Rs 2049. for your Home Credit Loan 4007588197 is due Tomorrow. Please maintain sufficient bank account balance to avoid late payment or bounce charges. Click here to chat with us 1kx.in/yx48Su;['alert','transactional']
552;Bank transfer of Rs 140.00 to your a/c **2977, initiated on 3 OCT has been credited, with ref PYTM212760910706.Visit pytm.biz/Settlement. :Paytm;['alert','transactional']
553;Dear Customer,EMI of Rs. 5049 for Ummeed Housing Finance Loan no - LXCHD02917-180001012 is due on 04-Oct-21. Request you to clear it on due date.;['alert','transactional']
554;Dear Customer, You have successfully changed your SBI Netbanking Login password on 03/10/2021 at 10:00 AM IST. Do not share with anyone. -SBI;['alert','transactional']
555;Dear Customer, OTP to change SBI Internet Banking Login Password is 30337847. Do not share with anyone. -SBI;['alert','transactional']
556;Dear Customer, OTP to login to SBI Internet banking(Personal) is 10728468. Do not share with anyone. -SBI;['alert','transactional']
557;Dear Customer, kindly submit your bank statement again as our systems could not read the one you shared. You can also share it by manually by uploading last 3 months' original PDF or via Net Banking. bit.ly/2msPUJw;['alert','transactional']
558;<#> Your EarlySalary OTP is: 964431. Note: Please DO NOT SHARE this OTP with anyone 9xLiHsICykr;['otp']
559;OTP for Aadhaar (XX6653) is 658197 (valid for 10 mins). Pls update your child's biometrics once they cross 5/15 yrs of age so that Aadhaar remains valid;['otp']
560;<#> 553521 is your SLM for MiCredit. It is valid for 5 minutes. Please don't share it with anyone.;['otp']
561;"""[Mi Credit]"" Thank you for applying with us. Your loan application status has been processed, kindly visit Mi Credit App to check your loan status.";['alert','transactional']
562;<#> 442209 is your SLM for MiCredit. It is valid for 5 minutes. Please don't share it with anyone.;['otp']
563;Okay;['personal']
564;Devwart, good news on festival season. Now.50%cashback on your processing fees on CreditLine of upto Rs5,000 from Avail Finance. Apply Now: https://bit.ly/3uC3Weq;['promotional']
565;Count#1: Rs 140 paid by 79XXXX8939 at 6:41 PM. It will settle to your bank by 7 am tomorrow or you can transfer now.Visit b.paytm.me :Paytm;['alert','transactional']
566;Your A/C XXXXX872977 Credited INR 7,000.00 on 02/10/21 -Deposit of Cash at S5NK050949622 CDM. Avl Bal INR 11,255.40-SBI;['alert','transactional']
567;While receiving an international call, if an Indian number or no number is displayed on your phone, please inform on DoT toll free number 1800 110 420 / 1963;['alert']
568;Razorpayzomato is requesting payment of Rs.1500. Pay from your Bank Account linked on Paytm App now http://m.p-y.tm/UPIpas :PPBL;['alert','transactional']
569;5PAISA CAPITAL at EOD 14/08/2021 reported your Fund bal Rs 0.000 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE;['alert','transactional']
570;Your Google verification code is 191061 Message ID: f6f01vO3FNp;['otp']
571;Late EMI payments can lead to your credit score getting affected. You'll also need to pay extra charges. Don't wait, pay your Money View EMI now!;['alert','transactional']
572;Dear Customer,EMI of Rs. 5049 for Ummeed Housing Finance Loan no - LXCHD02917-180001012 is due on 04-Oct-21. Request you to clear it on due date.;['alert','transactional']
573;Dear Cust, your EMI for HDB Loan a/c 15121459 is due on 2nd Oct 21 Pls keep your bank a/c funded at least 1 day prior the due date to avoid charges.;['alert','transactional']
574;Devwart, Check the incredible Acko insurance policy you just bought on Zomato, and add a nominee to it here https://acko.in/t/axXB6A Save this link for quick access to your policy.;['promotional']
575;You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.;['alert','transactional']
576;Your order with GAURAV DA NEPALI DHABA AND FAST FOOD  is successfully placed with order no.1938025. We will notify you the order status once we check all the items availability. If you run a business, take it online in 15 sec for FREE with Digital Showroom by Dotpe - https://app.digitaldukaan.co.in/FiCx/InstallApp1;['promotional']
577;Order confirmed from GAURAV DA NEPALI DHABA AND FAST FOOD for order no. 1938025.  Bill Amount Rs.110.00Click this link to view bill and pay online:  https://showroom.dotpe.in/temporary-gauravdanepalidhabaandfastfood/order-receipt/5LzdXDCw - Powered by Dotpe;['alert','transactional']
578;GAURAV DA NEPALI DHABA AND FAST FOOD is checking for all the items in your order no.1938025 & will send you the bill once it is confirmed   - Powered by Dotpe.;['alert']
579;Your verification OTP is 4025. It will expire in the next 8 mins. - Powered by Dotpe;['otp']
580;Open a zero balance saving account with Kotak 811 in just a few minutes and avail amazing benefits https://eej.at/F0B2nKXQ T&C apply -KBank;['alert','transactional']
581;Update: Your Upwards Personal Loan offer of Rs. 2.5 lakh is valid for 3 days. Click https://upwrds.in/231wl9ybQdb .;['alert','transactional']
582;Dear Customer, As per your request, your JioTune song has been changed  for your Jio Number 7973045759. Charges: Rs. 0.0 To Deactivate, please  call 155223 or SMS STOP to 56789. Thankyou, Team Jio.;['alert']
583;OTP for Aadhaar (XX6653) is 462246 (valid for 10 mins). Generate/Retrieve your VID by sending SMS to 1947.For more info visit uidai.gov.in;['otp']
584;Verification code for your application is 121822. This code is only for your identity verification purpose.;['otp']
585;<#> Use OTP 150824 to login to your account on Flash. Message ID: 8G9OmZpYn7N;['otp']
586;Congrats! Get Instant Credit upto Rs 30,000/- directly into your account Easy credit with Kissht Click here: lnkt.in/u/Pnlg1vog7 INSTANT;['promotional','transactional']
587;<#> 158960 is your Zomato verification code. Enjoy :-) tzq5yFMlr4q;['otp']
588;Dear Devwart, you are eligible for CreditATM of upto Rs 5,000 from Avail Finance. Withdraw anytime, anywhere Apply Now: https://bit.ly/3ul5Hfy;['promotional','transactional']
589;Hey Dmanu, Your 50% Discount worth Rs.50 is expiring soon! Join MI vs PBKS before 7:30pm and win big. Tap here to play - dream11.com/leagues, - Dream11;['promotional']
590;Dear Customer, You have 2 missed calls from +919041311582 . The last missed call was at 04:31 PM on 28-Sep-2021 . Thankyou, Team Jio.;['alert']
591;Your Paytm amount of Rs. 65,199 is credited to 7973045759 Register now d5m.in/rsou9m;['alert','transactional']
592;Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 04-sep-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange;['alert','transactional']
593;Howzat T20 Super Sale ends today! Your last chance to enjoy up to a 40% discount on all leagues & matches is here: T&C Apply weurl.co/Ah42KY;['promotional']
594;535520 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED;['otp']
595;Congratulation! Welcome Bonus of Rs.5500 Awaits, Lakhs to be win Register for FREE Now,  va.pcb3.in/OSX6r;['promotional']
596;Aman Sharma viewed your profile. Chat with them on Apna Groups. https://l.apna.co/7AKccKWsRjb;['alert']
597;Dear student, for your info, download revised practical hall ticket for Sep/Oct 2021 exams from https://sdmis.nios.ac.in/search. NIOS HQ Bank transfer of Rs 351.00 to your a/c **2977, initiated on 24 SEP has been credited, with ref PYTM212677553191.Visit pytm.biz/Settlement. :Paytm;['alert']
598;Settlement of Rs 351.00, processed by Paytm on 24 SEP, is pending at your STATE BANK OF INDIA. Your money is safe and will settle in 3-5 business days.;['alert','transactional']
599;Get personal loan starting as upto Rs 2.5 lakh. Disbursal in just 48 hrs. Low EMI. Paperless process. Apply now https://upwrds.in/231wl9ybQdb .;['promotional','transactional']
600;Up to a 40% discount on all matches & leagues only on Howzat. Join Mumbai vs Kolkata before 7:30 PM today & win from Crores! Join Now: weurl.co/vhlGoI;['promotional']
