,Text,Tags
181,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.70.00 and credited to hukumpul@oksbi (UPI Ref no 211444658910).-Indian Bank,['transactional']
182,Play MUM vs LKN 🏆 Indian #T20 League & Win ₹45 Lakhs Today on HOWZAT! 1. Register for FREE 2. Make A Fantasy Team 3. Win Cash Prizes Make your team now �👉 https://9gm.in/T20�,['promotional']
183,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to hukumpul@oksbi (UPI Ref no 211441549572).-Indian Bank,['transactional']
184,Catch Arjun Rampal's greatest performance in London Files! Enjoy this new thriller series on Vi app! Just click https://bit.ly/Vi-app3,['promotional']
185,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN""",['government']
186,"Dear Customer, You have 5 missed calls from +917082282508 . The last missed call was at 12:45 AM on 24-Apr-2022 . Thankyou, Team Jio.""",['notificationt']
187,Good night,['personal']
188,50% Daily Data quota used as on 23-Apr-22 18:25.,['notification']
189,"Jio Number : 6280368198 Daily Data quota as per plan : 1.50 GB To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans","['notification','transactional']"
190,"Get 1+1 DiagEasy Primary Health checkup at cost of 1 1+1Offer@ 999 only, 61+ Tests Sugar, Cholesterol, LFT,KFT,CBC, Thyroid NABL LAB Call @ 8448596563",['promotional']
191,"Your application to join as a Delivery Partner is pending. To start working with us, please go to the nearest Swiggy office (Chandigarh, Mohali) with valid ID proofs & complete your application: shorturl.at/kqtB2",['transactional']
192,"Congrats 93569650XX BLR vs HYD T20 Match Today ! Receive Rs.1500 Bonus ! Download MY11CIRCLE App Play: 4,83,00,000(4.83 CR) zx6.in/ohA/P2XK97x BE Team",['promotional']
193,"Hey sanju, your FREE ENTRY worth Rs.25 is expiring soon! Join KOL vs GT before 3:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",['promotional']
194,Beware of fraudulent website frauds. Check for https and padlock sign to ensure authenticity of website. Stay Alert and Stay Safe.- SBI Infosec Team,['promotional']
195,Get upto 75% OD discount on your car insurance with prompt & easy Claim settlement.Call Wealth Guardians 9501779779(T&C Apply) or Visit https://bit.ly/3q81YkT,['promotional']
196,Redcliffe Labs Special Summer Offer Get full body checkup with 71 Tests at Rs 399 Free Home Sample Collection Call- 9289090604 bit.ly/3H28hMq,['promotional']
197,Vahan Technologies India Priva is requesting your account details to process Mitra Rewards of Rs. 572.1. You can visit this link to submit details to receive funds: https://rzp.io/i/rGje3CParS,['spam']
198,<#>4060 is your Mitra verification code. Please do not share this with anyone. jOvA6R6o+OI,['authentication']
199,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.30.00 and credited to naushaadbaba39@okhdfcbank (UPI Ref no 211298200980).-Indian Bank,['transactional']
200,"100% of daily 1.50 GB data quota exhausted as on 22-Apr-22 20:59. Jio Number : 6280368198 Daily high speed data quota will be restored on 23-Apr-22 01:19. To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips",['notification']
201,"Dlocal has requested money from you on your BHIM app. On approving the request, INR 79.00 will be debited from your account. NPCI",['transactional']
202,"90% daily data quota used as on 22-Apr-22 20:23. Jio Number : 6280368198 For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78 If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
203,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.300.00 and credited to paytmqr28100505010108bygf0fmohm@paytm (UPI Ref no 211292073775).-Indian Bank,"['notification','transactional']"
204,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to q45151340@ybl (UPI Ref no 211291936914).-Indian Bank,"['notification','transactional']"
205,Get 1+1 DiagEasy Primary Health checkup at cost of 1,['promotional']
206,"Dear Customer, +919115415801 is now available to take calls.",['notification']
207,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.150.00 and credited to paytmqr2810050501011gh1blb1akhv@paytm (UPI Ref no 211290348255).-Indian Bank,"['notification','transactional']"
208,"Cash deposit of Rs 4500.00 to Acct 370505000344 has been initiated through ICICI Bank INSTA Banking. Pls quote Reference No. MCDA00094599401 at the counter. You will get another SMS confirming the completion of transaction. Request for a hard copy receipt, if you do not receive the confirmation SMS.","['notification','transactional']"
209,"Dear 62803681XX, DEL vs RAJ, T20 Match is live on My11circle. Prize Pool - 4,83,00,000 (4.83Cr) Entry Fee - 49 Click - http://1kx.in/LX4bRD",['promotional']
210,"Important information - TRAI does not provide any NOC for installing mobile towers. If a fraudster brings a fake letter to you, inform the concerned service provider and the local police.","['government','notification']"
211,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.200.00 and credited to shivuadiwal37@okhdfcbank (UPI Ref no 211281021914).-Indian Bank,"['notification','transactional']"
212,"Hey sanju, your FREE ENTRY worth Rs.25 is expiring soon! Join MI vs CSK before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",['promotional']
213,You have recently recharged your Jio No. 6280368198 . Please click www.jio.com/r/IpcZLErgJ to share your feedback on your recharge experience. Team Jio,"['promotional','transactional']"
214,"Get easy access to all you need! Activate International Roaming pack , Stream ad-free music, play free games, download & pay bills, recharge, activate ‘DND’, enjoy exclusive offers & more. To download, click https://bit.ly/37N4Mxe. ",['promotional']
215,"Hi 62803XXXXX,Open a Digital Savings Account online in just 5 minutes. Open 811 A/c now: http://kotk.in/3S6J65 T&C -Kbank","['promotional','transactional']"
216,Paid Rs.470.82 to Vodafone Idea Ltd from Paytm Balance. Updated Balance: Paytm Wallet- Rs 0. More Details: https://paytm.me/Hl-aBK6,"['notification','transactional']"
217,OTP for Online Transactions on your Indian Bank Debit Card 4988 is KQS-548142.This is valid for the next 5 min.Dt 21-04-22 11.38,"['authentication','transactional']"
218, Never share OTP. Your OTP to link Paytm Account to Vodafone Idea Ltd: 638426. Not You? Report https://ap.p-y.tm/OFXLuO,['authentication']
219,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN","['government','notification']"
220,"Rs. 15 , added just for you! We've credited your Junglee Rummy account so you can play cash games! Hurry & Play now: https://jrum.my/DQn5X",['promotional']
221,"50% Daily Data quota used as on 20-Apr-22 19:45. Jio Number : 6280368198 Daily Data quota as per plan : 1.50 GB To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
222,Can't talk now. Can you call me later?,['personal']
223,"Don't miss the last chance to get a FREE Ice-Cream Scoop on min Rs.300 bill at KEVENTERS Cafe, Apple's Height! Use code 04132TJDLS5 by 22 Apr. bit.ly/kevmap",['promotional']
224,"Plan expired! Recharge now on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family. Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Jio no.6280368198 Rs.239 plan (Data 1.5GB/day, Voice Unlimited Validity 28 days) T&CA. Click https://paytm.me/1x-a0Ed",['promotional']
225,"Dear Customer, You have 2 missed calls from +911408520085 . The last missed call was at 04:06 PM on 20-Apr-2022 . Thankyou, Team Jio.",['notification']
226,"NEXTBILLION TECHNOLOGY at EOD 02/04/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",['transactional']
227,"Hi, finance charge of INR 6.00 has been reversed on your Bajaj Finserv RBL Bank SuperCard (XXXX07). The credit will reflect in your next statement. Please make your Card payments before the due date to avoid these charges in future.",['transactional']
228,"Hi, finance charge of INR 33.00 has been reversed on your Bajaj Finserv RBL Bank SuperCard (XXXX07). The credit will reflect in your next statement. Please make your Card payments before the due date to avoid these charges in future.",['transactional']
229,"Recharge of Rs. 239.00 is successful for your Jio number 6280368198. Entitlement: Benefits: 1. UNLIMITED DATA - 42 GB (1.5 GB/Day) 2. UNLIMITED CALLS 3. 100 SMS/Day 4. Complimentary Jio Apps , Validity - 28 days Transaction ID: BR0007LYVG9I To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=BR0007LYVG9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
230,"Your plan for Jio no 6280368198 has expired & Services stopped. RECHARGE NOW Click www.jio.com/r/IoE0alWXR or visit Jio retailer. For other plans, call 1991.","['promotional','transactional']"
231,"Your Stock broker NEXTBILLION TECHNOLOGY PRIVATE LIMITED. reported your fund balance Rs.0.67 & securities balance 0 as on end of 12-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at ssk362861@gmail.com. If email Id not correct, kindly update with your broker - National Stock Exchange",['transactional']
232,"Dear Customer, +918054095516 is now available to take calls.",['notification']
233,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 12-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",['transactional']
234,"Dear Customer, You have 2 missed calls from +911408520025 . The last missed call was at 05:08 PM on 19-Apr-2022 . Thankyou, Team Jio.",['notification']
235,"Hurry! Recharge Jio no.6280368198 on Amazon & get upto Rs.300 daily rewards for self & family. Upto Rs.50 Cashback for New User. Recharge with  Rs.239 plan (Data 1.5GB/day, Voice Unlimited ,Validity 28days) or more. T&CA. Click https://amazon.in/jio4","['promotional','transactional']"
236,"5PAISA CAPITAL at EOD 02/04/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",['transactional']
237,"Your plan Rs 239-1m-1.5GB/D for Jio Number 6280368198 has expired on 19-Apr-22 09:25 Hrs. To continue enjoying Jio services, recharge immediately. To recharge, click https://www.jio.com/selfcare/recharge Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
238,"100% of daily 1.50 GB data quota exhausted as on 18-Apr-22 22:59. Jio Number : 6280368198 Daily high speed data quota will be restored on 19-Apr-22 01:19. To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips","['notification','transactional']"
239,"Hurry! Recharge Jio no.6280368198 on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family.Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Rs.239 plan (Data 1.5GB/day, Voice Unlimited, Validity 28days) or more. T&CA. Click https://paytm.me/1x-a0Ed","['promotional','transactional']"
240,"Dear Customer, You have 2 missed calls from +919646762302 . The last missed call was at 12:10 PM on 18-Apr-2022 . Thankyou, Team Jio.",['notification']
241,"Dear 62803681XX, RAJ vs KOL T20 Match on MY11Circle Prize Pool : 4,88,00,000 (4.88Crores) Win Now :  http://1kx.in/OI8z3rWi9dM",['promotional']
242,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN Sell your car from the comfort of your home at CARS24 Get Best Price, Book Appointment Now 8929100590 Home INSPECTION Available","['promotional','transactional']"
243,"Your current plan Rs 239-1m-1.5GB/D for Jio number 6280368198 will expire on 19-Apr-22 09:25 Hrs. After current plan expiry, your services will stop working if you do not recharge with a plan. To recharge, click https://www.jio.com/selfcare/recharge. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['promotional','transactional']"
244,<#> 4346 is your Disney+ Hotstar verification code. Enjoy watching!,['authentication']
245,"100% of daily 1.50 GB data quota exhausted as on 17-Apr-22 20:34. Jio Number : 6280368198 Daily high speed data quota will be restored on 18-Apr-22 01:19. To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips","['notification','transactional']"
246,"Recharge your Jio no. 6280368198 today with Rs.299 plan. Recharge on Paytm & get Cashback upto Rs.100, Existing User-Code JIO100, New User Code JIONEW30. T&CA. Click https://paytm.me/1x-a0Ed","['promotional','transactional']"
247,"Hi sanju, your 50% Discount is expiring soon! Join PBKS vs SRH before 3:30pm & WIN BIG on Dream11! Play now: dream11.com/leagues",['promotional']
248,"Dear 62803681XX, PUN vs HYD T20 Match on MY11Circle Prize Pool : 4,49,00,000 (4.49Crores) Prize Pool : 4,49,00,000 (4.49Crores)",['promotional']
249,"Hi 62803681XX, PUN vs HYD T20 Match on MY11circle Prize Pool - 4,49,13,125 (4.49CR) Entry Fees - 49 Win Now - SR7.in/I3BDC-17656D046",['promotional']
250,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to lovelybro281@okaxis (UPI Ref no 210667680575).-Indian Bank,"['notification','transactional']"
251,Knock Knock! Your Free Ticket is about to expire. Use it to play in the National Ludo Series & win upto Rs.2.5 Cr - bit.ly/3LSwOqe. Ignore if used - MPL,['promotional']
252,"Dear Sarbjeet , we noticed you haven't transacted with us in last 15 months, your Reward points are expiring on 2022-05-16T00:00:00 due to inactivity. Transact now before it's too late! Remember, 1pt=Rs.1. To know more download app http://onelink.to/brandsurveysms *T&C Apply. Regards Maruti Suzuki.","['promotional','transactional']"
253,Recharge your Jio no. 6280368198  today with Rs.299 plan. Recharge on PhonePe get rewards upto Rs.500 each on first 4 recharges for self & family by paying via UPI T&CA. Click https://phon.pe/jion1,"['promotional','transactional']"
254,"Dear 62803681XX, MUM vs LSG T20 Match on MY11Circle Prize Pool : 5,18,00,000 (5.18Cr) Win Now : http://2lm.in/t16g5L",['promotional']
255,"LIVE Breaking news - Stay updated with latest news with Aaj Tak, India Today, Sun News & more channels on Vi Movies & TV app! Just click https://bit.ly/Vimtv-d1",['promotional']
256,"Your plan for Jio no 6280368198 expires on 19-04-2022 .Avoid STOPPAGE of services,RECHARGE Now Click www.jio.com/r/ImZddWuxQ .For other plans, call 1991.","['notification','transactional']"
257,"Your Stock broker NEXTBILLION TECHNOLOGY PRIVATE LIMITED. reported your fund balance Rs.0.67 & securities balance 0 as on end of 05-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at ssk362861@gmail.com. If email Id not correct, kindly update with your broker - National Stock Exchange","['notification','transactional']"
258,*This is NOT a hoax* Get 25% cashback (upto 1000/-) on our top products using Walnut 369. Shop Now: bit.ly/37jjOuQ Team boAt,['promotional']
259,Open a Digital Savings Account online that's ready in 5 minutes! Get Kotak 811 Savings A/c instantly: http://mqml.co/2Xe T&C Apply -Kbank.,"['promotional','transactional']"
260,"Dear Customer, You have a missed call from +918427277484 . The last missed call was at 05:08 PM on 15-Apr-2022 . Thankyou, Team Jio",['notification']
261,Congrats! We've credited Ludo Win ticket to your wallet. Use it now to play in the National Ludo Series and win upto Rs.2.5 Cr. Redeem Now: bit.ly/3LSwOqe - MPL,['promotional']
262,Recharge your Jio no. 6280368198 today with Rs.299 plan. Recharge on Amazon. Existing user gets upto Rs.300 daily rewards & New User gets upto Rs.50 Cashback T&CA. Click https://amazon.in/jio4,"['promotional','transactional']"
263,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 05-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange","['notification','transactional']"
264,"Get easy access to all you need! Activate International Roaming pack , Stream ad-free music, play free games, download & pay bills, recharge, activate ‘DND’, enjoy exclusive offers & more. To download, click https://bit.ly/37N4Mxe. ",['promotional']
265,"Hi 62803681XX, RAJ vs GUJ T20 Match on MY11circle Prize Pool - 6,48,01,695 (6.48CR) Entry Fees - 49 Win Now - SR7.in/I3934-17656D046",['promotional']
266,Thanku,['personal']
267,"NOW 105 TEST 1+1 FREE, FULL BODY CHECKUP, LFT KFT LIPID THYROID CBC CALCIUM SUGAR URINE, VITD B12 @Rs 2499, Visit bit.ly/3vyvQu5 WELLNESS PATHCARE",['promotional']
268,Your a/c. XXXX4658 is credited by Rs. 20.00 on 13-04-22 by a/c linked to mobile 9XXXXXX999 (IMPS Ref no. 210322069652). -IndianBank,"['notification','transactional']"
269,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.150.00 and credited to q87809588@ybl (UPI Ref no 210313943924).-Indian Bank,"['notification','transactional']"
270,"Dear Customer, You're 100% Pre-Approved for Credit Up to Rs. 1 Lakh* Sign Up for Flipkart Pay Later & Get Rs. 100* Gift Card http://fkrt.it/fVgMNGuuuN",['promotional']
271,"Order confirmed! Reach Restaurant Name: Roll Xpress Phone: +911725005004 Address: http://www.google.com/maps/place/30.73419,76.753433 Order ID: 3956929199 Please restart your app if you are unable to see the order",['transactional']
272,<#> Shadowfax Id is 150762411 6gW4yAjEoWG,['authentication']
273,"Hi 62803681XX, MUM vs PUN T20 Match on MY11circle Prize Pool - 6,42,34,620 (6.42CR) Entry Fees - 49 Win Now - SR7.in/I3845-17656D046",['promotional']
274,"Congrats 62803681XX, Rs.1500 Welcome Bonus. MUM vs PUN, T20 Match on My11Circle. Prize Pool - 6,42,00,000 (6.42Cr). Join - http://2lm.in/4dG4Ce",['promotional']
275,"Hi, you have exceeded the total credit limit of INR 0 on your Bajaj Finserv RBL Bank SuperCard (XXXX07). Applicable Overlimit fee will be levied on your account. Current outstanding balance is INR 0.00. We request you to make an interim payment to enjoy uninterrupted services.",['transactional']
276,"Special Offer: Rs.30 instant cash, Win 1st prize: Rs.2.02 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends 14th APR 11:59 PM. Join Now - https://bit.ly/32iaK4N",['promotional']
277,"Rs.1500 Welcome Bonus. HYD vs GUJ, T20 Match on My11Circle. Prize Pool - 6,63,00,000(6.63Crores). Join -   http://1kx.in/OI8z3rWi9dM""",['promotional']
278,DROPPING the beat and the prices! Moved your wishlist to the cart yet? Shop Now: https://bit.ly/3KAqQKb,['promotional']
279,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 26-feb-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",['transactional']
280,"Congrats 62803681XX, Rs.1500 Welcome Bonus. CHN vs BAN, T20 Match on My11Circle. Prize Pool - 6,34,00,000 (6.34Cr). Join - http://2lm.in/LbMJEJ",['promotional']
281,<#>5912 is your Mitra verification code. Please do not share this with anyone.,['authentication']
282,"Get ready like Shraddha Kapoor in her Favourite Styles available at INDYA. Explore SS22, skirt sarees, tunic dresses, etc. STOP xeno.in/o/bfgg",['promotional']
283,Get FLAT 40% OFF on paid service at Maruti Mohali in HAPPY HOURS 4PM TO 7PM. Visit https://bit.ly/3Hek1Mg or call us at 9915003004 With Regards CM Auto sales,['promotional']
284,"90% daily data quota used as on 11-Apr-22 23:39.Jio Number : 6280368198 For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78 If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
285,Ok,['personal']
286,You have exhausted your daily SMS quota from Rs 239-1m-1.5GB/D for Jio number 6280368198 as on 11-Apr-22 22:45.,['notification']
287,"You will be able to send SMS from your daily SMS quota again by 12-Apr-22 00:00. Currently, you will be charged as per Standard SMS rates of your current plan and it will be charged from your Account Balance. Kindly do a top-up to continue enjoying SMS service.","['notification','transactional']"
288,"You have consumed 90% of the daily 100.0 Units SMS quota from Rs 239-1m-1.5GB/D on Jio Number 6280368198 as on 11-Apr-22 22:44. Current SMS Balance : 10.0 Units Validity : 12-Apr-22 00:00 After using 100% of your SMS quota, you will be charged as per Standard SMS rates and it will be charged from your Account Balance. To check your account balance, click www.jio.com/fup Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
289,"As per government regulation, you are allowed to send only 100 free SMS's per day and you have already exhausted that limit on Jio Number 6280368198. You will be able to send your next SMS after 00:00 hrs tonight in case you do not have any account balance.",['government']
290,You reached 90% of your daily SMS limit. You can be blocked till midnight.,['notification']
291,You reached 70% of your daily SMS limit.,['notification']
292,"You have consumed 50% of the daily 100.0 Units SMS quota from Rs 239-1m-1.5GB/D on Jio Number 6280368198 as on 11-Apr-22 21:20. Current SMS Balance : 50.0 Units Validity : 12-Apr-22 00:00 To know more on how to manage your Jio account, click https://youtu.be/SZpJCHV4gdg Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
293,Your SBI Debit Card ending with 8981 dispatched on 11042022 thru Speed Post No. EB049769289IN. Please follow instructions on welcome letter to generate your PIN,"['notification','transactional']"
294,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.1500.00 and credited to shreyajain2799@okaxis (UPI Ref no 210157481705).-Indian Bank,"['notification','transactional']"
295,Indriver has requested money from you on PhonePe. Rs.100 will be debited from your account on approving the request - https://phon.pe/jqvkz365,['transactional']
296,75410 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone.,['authentication']
297,"Congrats 62803681XX, Rs.1500 Welcome Bonus. HYD vs GUJ, T20 Match on My11Circle. Prize Pool - 6,63,00,000 (6.63Cr). Join - http://1kx.in/AX3mrD",['promotional']
298,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.500.00 and credited to shreyajain2799@okaxis (UPI Ref no 210147788401).-Indian Bank,"['notification','transactional']"
299,"Hi SARBJEET KAUR, please spare a few minutes of your time to share feedback on your recent Bajaj Finserv RBL Bank SuperCard bill payment experience at https://acs4.tc/1BRBqLNtpf",['promotional']
300,"Thank you for being an active user of the MyJio App. In order to enable us to provide you with the best digital experience, please share your feedback on MyJio app by clicking www.jio.com/r/IkFaOHdek . Thank you, Team Jio",['promotional']
301,"Hi sanju, your 50% Discount is expiring soon! Join KOL vs DC before 3:30pm & WIN BIG on Dream11! Play now: dream11.com/leagues",['promotional']
302,<#> Shadowfax Id is 150114314 6gW4yAjEoWG,['authentication']
303,"Hi SARBJEET KAUR, please spare a few minutes of your time to share feedback on your recent Bajaj Finserv RBL Bank SuperCard bill payment experience at https://acs4.tc/1Eh21nM2dC",['promotional']
304,"Hi 62803681XX, RPL 11 Finale on Junglee Rummy! Prize Pool: 2,50,00,000 (2.5CR) Entry Fees -  Win Now - http://1kx.in/OcZrvWer7z1",['promotional']
305,"Dear Customer as per TRAI regulation, if you are not a registered Telemarketer, sending commercial/promotional SMS may lead to withdrawal of services.",['government']
306,"5PAISA CAPITAL at EOD 26/03/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE","['notification','transactional']"
307,Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/BUzzvCF7 to pay now.,['transactional']
308,"Be aware of Cyber Crime. In case of any incident of Cyber Crime, dial 1930 & register your complaint at https://www.cybercrime.gov.in/ - CBI Chandigarh","['government','notification']"
309,"Congrats 62803681XX, Rs.1500 Welcome Bonus. LSG vs DEL, T20 Match on My11Circle. Prize Pool - 6,82,00,000 (6.82Cr). Click - http://2lm.in/XMzdqr""",['promotional']
310,Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/lpkRN4WAd to pay now.,['transactional']
311,"Hi 62803681XX, LSG vs DEL T20 Match on MY11circle Prize Pool - 6,98,00,000 (6.98CR) Entry Fees - 49 Win Now - SR7.in/I333E-17656D046""",['promotional']
312,Paid Rs.352.82 to Vodafone Idea Ltd from Paytm Balance. Updated Balance: Paytm Wallet- Rs 0. More Details: https://paytm.me/qc-vCoG,['transactional']
313,SMS BLOCK to +91-9289592895 to block all digital channel transactions if the current transaction is not done by you -IndianBank,['transactional']
314,Rs.352.82 spent on POS/Ecom using IB Debit card on 07/04/22 12:33 at PAYTM Noida   from Ac:XXX182465. Bal:418.03 CR -IndianBank,"['notification','transactional']"
315,OTP for Online Transactions on your Indian Bank Debit Card 4988 is JXS-177988.This is valid for the next 5 min.Dt 07-04-22 12.32,"['notification','transactional']"
316,Paid Rs.352.82 to Vodafone Idea Ltd from Paytm Balance. Updated Balance: Paytm Wallet- Rs 0. More Details: https://paytm.me/xw-HwKJ,['transactional']
317,We received payment of Rs 352.82 for 9356965058 by CC. Txn ID PTViApp-POS3973353985455058-1. Amt to be credited in 30 mins. Track usage on Vi app - https://bit.ly/VI_App,['transactional']
318,8301 is the One Time Password (OTP) to allow your mobile number to be added as secondary profile of 9356865058 in the Vi App. This OTP is valid for next 3 minutes.,['authentication']
319,OTP for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,"['authentication','transactional']"
320,"LUC vs DEL T20 Match is live on Howzat. Win up to 48,00,000 (48lacs) + Tata Punch Car. Click - SR7.in/I32E0-17656D046",['promotional']
321,Your  Free Ticket is waiting. Use it now to play KOLvsMUM match and win huge cash Prizes. Redeem now: bit.ly/37kNkjA - MPL,['promotional']
322,Payment Overdue! Total Amount of Rs.1178.82 on RBL Bank Credit Card (xx07) was due by 01/04/22. Pay min of Rs.379.82 immediately at bit.ly/2TDeg5K . Ignore if paid.,['transactional']
323,"Dear Customer, You have a missed call from +918037496743 . The last missed call was at 05:29 PM on 06-Apr-2022 . Thankyou, Team Jio.",['notification']
324,<#> 935748 is your MyIICircle verification OTP. This OTP will expire in 15 mins. Do not share it with anyone. jqGJAo0U/9w,['authentication']
325,I'll call you right back.,['personal']
326,215157 is the OTP for payout link of INR 208.00 from RazorpayX account Vahan Technologies India Priva. OTP is valid till 13:42:32.000 IST. Do not share with anyone.,['authentication']
327,Vahan Technologies India Priva is requesting your account details to process Mitra Rewards of Rs. 208. You can visit this link to submit details to receive funds: https://rzp.io/i/ftK33BhteV,['promotional']
328,"NEXTBILLION TECHNOLOGY at EOD 19/03/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE","['notification','transactional']"
329,Time to upgrade your car. Get Free evaluation of your car & get best offers on new Maruti car. Call CM Auto 8284800731 or Visit https://bit.ly/3Hek1Mg,['promotional']
330,"Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP -NSE","['government','notification']"
331,"The first KEVENTERS Cafe is now open at Apple Heights, Zirakpur. First 20 daily customers between 1-7 Apr get 15 FREE Milkshake. Opens at 10am. Offer ends soon",['promotional']
332,Please text me.,['personal']
333,"Join the MPL Rummy Tournament & leaderboard contests & win upto Rs.10 Crore. Hurry, play now: bit.ly/mplrmy",['promotional']
334,Sonalimasta@gmail.com,['personal']
335,"Hi Aspirants, U are selected for your W0rk from Home j0b offer. receive your daily salary 9800 . Detail: https://wa.me/66631019576 byClickHereToprankers",['promotional']
336,"Alert: On receiving any unwanted SMS, please complain by calling 1909 or send SMS on 1909 in format SMS Content, Sender No., dd/mm/yy' or visit https://bit.ly/VI_DND2",['notification']
337,"Your mobile OTP for SSC Registration is 7451.  Treat this as confidential. Do not share the OTP with anyone for security reasons. Regards, SSC Team",['authentication']
